Price Date,Modal Price (Rs./Quintal)
2012-11-21,2566.6666666666665
2012-11-22,2350.0
2012-11-23,2356.5476190476193
2012-11-24,2363.095238095238
2012-11-25,2369.6428571428573
2012-11-26,2376.190476190476
2012-11-27,2382.7380952380954
2012-11-28,2389.285714285714
2012-11-29,2395.8333333333335
2012-11-30,2402.3809523809523
2012-12-01,2408.9285714285716
2012-12-02,2415.4761904761904
2012-12-03,2422.0238095238096
2012-12-04,2428.5714285714284
2012-12-05,2435.1190476190477
2012-12-06,2441.6666666666665
2012-12-07,2448.214285714286
2012-12-08,2454.7619047619046
2012-12-09,2461.309523809524
2012-12-10,2467.8571428571427
2012-12-11,2474.404761904762
2012-12-12,2480.9523809523807
2012-12-13,2487.5
2012-12-14,2494.0476190476193
2012-12-15,2500.595238095238
2012-12-16,2507.1428571428573
2012-12-17,2513.690476190476
2012-12-18,2520.2380952380954
2012-12-19,2526.785714285714
2012-12-20,2533.3333333333335
2012-12-21,2539.8809523809523
2012-12-22,2546.4285714285716
2012-12-23,2552.9761904761904
2012-12-24,2559.5238095238096
2012-12-25,2566.0714285714284
2012-12-26,2572.6190476190477
2012-12-27,2579.1666666666665
2012-12-28,2585.714285714286
2012-12-29,2592.2619047619046
2012-12-30,2598.809523809524
2012-12-31,2605.3571428571427
2013-01-01,2611.904761904762
2013-01-02,2618.4523809523807
2013-01-03,2625.0
2013-01-04,2631.5476190476193
2013-01-05,2638.095238095238
2013-01-06,2644.642857142857
2013-01-07,2651.190476190476
2013-01-08,2657.7380952380954
2013-01-09,2664.285714285714
2013-01-10,2670.8333333333335
2013-01-11,2677.3809523809523
2013-01-12,2683.9285714285716
2013-01-13,2690.4761904761904
2013-01-14,2697.0238095238096
2013-01-15,2703.5714285714284
2013-01-16,2710.1190476190477
2013-01-17,2716.6666666666665
2013-01-18,2723.214285714286
2013-01-19,2729.7619047619046
2013-01-20,2736.309523809524
2013-01-21,2742.8571428571427
2013-01-22,2749.404761904762
2013-01-23,2755.9523809523807
2013-01-24,2762.5
2013-01-25,2769.0476190476193
2013-01-26,2775.595238095238
2013-01-27,2782.142857142857
2013-01-28,2788.690476190476
2013-01-29,2795.2380952380954
2013-01-30,2801.785714285714
2013-01-31,2808.3333333333335
2013-02-01,2814.8809523809523
2013-02-02,2821.4285714285716
2013-02-03,2827.9761904761904
2013-02-04,2834.5238095238096
2013-02-05,2841.0714285714284
2013-02-06,2847.6190476190477
2013-02-07,2854.1666666666665
2013-02-08,2860.714285714286
2013-02-09,2867.2619047619046
2013-02-10,2873.809523809524
2013-02-11,2880.357142857143
2013-02-12,2886.904761904762
2013-02-13,2893.4523809523807
2013-02-14,2900.0
2013-02-15,2891.304347826087
2013-02-16,2882.608695652174
2013-02-17,2873.913043478261
2013-02-18,2865.217391304348
2013-02-19,2856.521739130435
2013-02-20,2847.8260869565215
2013-02-21,2839.1304347826085
2013-02-22,2830.4347826086955
2013-02-23,2821.7391304347825
2013-02-24,2813.0434782608695
2013-02-25,2804.3478260869565
2013-02-26,2795.6521739130435
2013-02-27,2786.9565217391305
2013-02-28,2778.2608695652175
2013-03-01,2769.5652173913045
2013-03-02,2760.8695652173915
2013-03-03,2752.1739130434785
2013-03-04,2743.478260869565
2013-03-05,2734.782608695652
2013-03-06,2726.086956521739
2013-03-07,2717.391304347826
2013-03-08,2708.695652173913
2013-03-09,2700.0
2013-03-10,2691.304347826087
2013-03-11,2682.608695652174
2013-03-12,2673.913043478261
2013-03-13,2665.217391304348
2013-03-14,2656.521739130435
2013-03-15,2647.826086956522
2013-03-16,2639.1304347826085
2013-03-17,2630.4347826086955
2013-03-18,2621.7391304347825
2013-03-19,2613.0434782608695
2013-03-20,2604.3478260869565
2013-03-21,2595.6521739130435
2013-03-22,2586.9565217391305
2013-03-23,2578.2608695652175
2013-03-24,2569.5652173913045
2013-03-25,2560.8695652173915
2013-03-26,2552.173913043478
2013-03-27,2543.478260869565
2013-03-28,2534.782608695652
2013-03-29,2526.086956521739
2013-03-30,2517.391304347826
2013-03-31,2508.695652173913
2013-04-01,2500.0
2013-04-02,2509.5238095238096
2013-04-03,2519.0476190476193
2013-04-04,2528.5714285714284
2013-04-05,2538.095238095238
2013-04-06,2547.6190476190477
2013-04-07,2557.1428571428573
2013-04-08,2566.6666666666665
2013-04-09,2576.190476190476
2013-04-10,2585.714285714286
2013-04-11,2595.2380952380954
2013-04-12,2604.7619047619046
2013-04-13,2614.285714285714
2013-04-14,2623.809523809524
2013-04-15,2633.3333333333335
2013-04-16,2642.8571428571427
2013-04-17,2652.3809523809523
2013-04-18,2661.904761904762
2013-04-19,2671.4285714285716
2013-04-20,2680.9523809523807
2013-04-21,2690.4761904761904
2013-04-22,2700.0
2013-04-23,2709.5238095238096
2013-04-24,2719.0476190476193
2013-04-25,2728.5714285714284
2013-04-26,2738.095238095238
2013-04-27,2747.6190476190477
2013-04-28,2757.1428571428573
2013-04-29,2766.6666666666665
2013-04-30,2776.190476190476
2013-05-01,2785.714285714286
2013-05-02,2795.2380952380954
2013-05-03,2804.7619047619046
2013-05-04,2814.285714285714
2013-05-05,2823.809523809524
2013-05-06,2833.3333333333335
2013-05-07,2842.8571428571427
2013-05-08,2852.3809523809523
2013-05-09,2861.904761904762
2013-05-10,2871.4285714285716
2013-05-11,2880.9523809523807
2013-05-12,2890.4761904761904
2013-05-13,2900.0
2013-05-14,2933.3333333333335
2013-05-15,2966.6666666666665
2013-05-16,3000.0
2013-05-17,2975.0
2013-05-18,2950.0
2013-05-19,2925.0
2013-05-20,2900.0
2013-05-21,2650.0
2013-05-22,2400.0
2013-05-23,2150.0
2013-05-24,2337.5
2013-05-25,2525.0
2013-05-26,2712.5
2013-05-27,2900.0
2013-05-28,2900.0
2013-05-29,2900.0
2013-05-30,2900.0
2013-05-31,2900.0
2013-06-01,2900.0
2013-06-02,2900.0
2013-06-03,2900.0
2013-06-04,2900.0
2013-06-05,2900.0
2013-06-06,2900.0
2013-06-07,2900.0
2013-06-08,2900.0
2013-06-09,2900.0
2013-06-10,2900.0
2013-06-11,2900.0
2013-06-12,2900.0
2013-06-13,2900.0
2013-06-14,2900.0
2013-06-15,2900.0
2013-06-16,2900.0
2013-06-17,2900.0
2013-06-18,2900.0
2013-06-19,2900.0
2013-06-20,2900.0
2013-06-21,2900.0
2013-06-22,2900.0
2013-06-23,2900.0
2013-06-24,2900.0
2013-06-25,2900.0
2013-06-26,2900.0
2013-06-27,2900.0
2013-06-28,2900.0
2013-06-29,2900.0
2013-06-30,2900.0
2013-07-01,2900.0
2013-07-02,2900.0
2013-07-03,2900.0
2013-07-04,2900.0
2013-07-05,2900.0
2013-07-06,2900.0
2013-07-07,2900.0
2013-07-08,2900.0
2013-07-09,2900.0
2013-07-10,2900.0
2013-07-11,2900.0
2013-07-12,2900.0
2013-07-13,2900.0
2013-07-14,2900.0
2013-07-15,2900.0
2013-07-16,2900.0
2013-07-17,2900.0
2013-07-18,2900.0
2013-07-19,2900.0
2013-07-20,2900.0
2013-07-21,2900.0
2013-07-22,2900.0
2013-07-23,2900.0
2013-07-24,2900.0
2013-07-25,2900.0
2013-07-26,2900.0
2013-07-27,2900.0
2013-07-28,2900.0
2013-07-29,2900.0
2013-07-30,2897.4576271186443
2013-07-31,2894.915254237288
2013-08-01,2892.3728813559323
2013-08-02,2889.830508474576
2013-08-03,2887.2881355932204
2013-08-04,2884.7457627118642
2013-08-05,2882.2033898305085
2013-08-06,2879.6610169491523
2013-08-07,2877.1186440677966
2013-08-08,2874.576271186441
2013-08-09,2872.0338983050847
2013-08-10,2869.491525423729
2013-08-11,2866.9491525423728
2013-08-12,2864.406779661017
2013-08-13,2861.864406779661
2013-08-14,2859.322033898305
2013-08-15,2856.7796610169494
2013-08-16,2854.237288135593
2013-08-17,2851.6949152542375
2013-08-18,2849.1525423728813
2013-08-19,2846.6101694915255
2013-08-20,2844.0677966101694
2013-08-21,2841.5254237288136
2013-08-22,2838.9830508474574
2013-08-23,2836.4406779661017
2013-08-24,2833.898305084746
2013-08-25,2831.35593220339
2013-08-26,2828.813559322034
2013-08-27,2826.271186440678
2013-08-28,2823.728813559322
2013-08-29,2821.186440677966
2013-08-30,2818.64406779661
2013-08-31,2816.101694915254
2013-09-01,2813.5593220338983
2013-09-02,2811.0169491525426
2013-09-03,2808.4745762711864
2013-09-04,2805.9322033898306
2013-09-05,2803.3898305084745
2013-09-06,2800.8474576271187
2013-09-07,2798.3050847457625
2013-09-08,2795.762711864407
2013-09-09,2793.220338983051
2013-09-10,2790.677966101695
2013-09-11,2788.135593220339
2013-09-12,2785.593220338983
2013-09-13,2783.0508474576272
2013-09-14,2780.508474576271
2013-09-15,2777.9661016949153
2013-09-16,2775.423728813559
2013-09-17,2772.8813559322034
2013-09-18,2770.3389830508477
2013-09-19,2767.7966101694915
2013-09-20,2765.2542372881358
2013-09-21,2762.7118644067796
2013-09-22,2760.169491525424
2013-09-23,2757.6271186440677
2013-09-24,2755.084745762712
2013-09-25,2752.5423728813557
2013-09-26,2750.0
2013-09-27,2747.4576271186443
2013-09-28,2744.915254237288
2013-09-29,2742.3728813559323
2013-09-30,2739.830508474576
2013-10-01,2737.2881355932204
2013-10-02,2734.7457627118642
2013-10-03,2732.2033898305085
2013-10-04,2729.6610169491523
2013-10-05,2727.1186440677966
2013-10-06,2724.576271186441
2013-10-07,2722.0338983050847
2013-10-08,2719.491525423729
2013-10-09,2716.9491525423728
2013-10-10,2714.406779661017
2013-10-11,2711.864406779661
2013-10-12,2709.322033898305
2013-10-13,2706.779661016949
2013-10-14,2704.237288135593
2013-10-15,2701.6949152542375
2013-10-16,2699.1525423728813
2013-10-17,2696.6101694915255
2013-10-18,2694.0677966101694
2013-10-19,2691.5254237288136
2013-10-20,2688.9830508474574
2013-10-21,2686.4406779661017
2013-10-22,2683.898305084746
2013-10-23,2681.35593220339
2013-10-24,2678.813559322034
2013-10-25,2676.271186440678
2013-10-26,2673.728813559322
2013-10-27,2671.186440677966
2013-10-28,2668.64406779661
2013-10-29,2666.1016949152545
2013-10-30,2663.5593220338983
2013-10-31,2661.0169491525426
2013-11-01,2658.4745762711864
2013-11-02,2655.9322033898306
2013-11-03,2653.3898305084745
2013-11-04,2650.8474576271187
2013-11-05,2648.3050847457625
2013-11-06,2645.762711864407
2013-11-07,2643.220338983051
2013-11-08,2640.677966101695
2013-11-09,2638.135593220339
2013-11-10,2635.593220338983
2013-11-11,2633.0508474576272
2013-11-12,2630.508474576271
2013-11-13,2627.9661016949153
2013-11-14,2625.423728813559
2013-11-15,2622.8813559322034
2013-11-16,2620.3389830508477
2013-11-17,2617.7966101694915
2013-11-18,2615.2542372881358
2013-11-19,2612.7118644067796
2013-11-20,2610.169491525424
2013-11-21,2607.6271186440677
2013-11-22,2605.084745762712
2013-11-23,2602.5423728813557
2013-11-24,2600.0
2013-11-25,2597.4576271186443
2013-11-26,2594.915254237288
2013-11-27,2592.3728813559323
2013-11-28,2589.830508474576
2013-11-29,2587.2881355932204
2013-11-30,2584.7457627118642
2013-12-01,2582.2033898305085
2013-12-02,2579.6610169491523
2013-12-03,2577.1186440677966
2013-12-04,2574.576271186441
2013-12-05,2572.0338983050847
2013-12-06,2569.491525423729
2013-12-07,2566.9491525423728
2013-12-08,2564.406779661017
2013-12-09,2561.864406779661
2013-12-10,2559.322033898305
2013-12-11,2556.779661016949
2013-12-12,2554.237288135593
2013-12-13,2551.6949152542375
2013-12-14,2549.1525423728813
2013-12-15,2546.6101694915255
2013-12-16,2544.0677966101694
2013-12-17,2541.5254237288136
2013-12-18,2538.983050847458
2013-12-19,2536.4406779661017
2013-12-20,2533.898305084746
2013-12-21,2531.35593220339
2013-12-22,2528.813559322034
2013-12-23,2526.271186440678
2013-12-24,2523.728813559322
2013-12-25,2521.186440677966
2013-12-26,2518.64406779661
2013-12-27,2516.1016949152545
2013-12-28,2513.5593220338983
2013-12-29,2511.0169491525426
2013-12-30,2508.4745762711864
2013-12-31,2505.9322033898306
2014-01-01,2503.3898305084745
2014-01-02,2500.8474576271187
2014-01-03,2498.3050847457625
2014-01-04,2495.762711864407
2014-01-05,2493.220338983051
2014-01-06,2490.677966101695
2014-01-07,2488.135593220339
2014-01-08,2485.593220338983
2014-01-09,2483.0508474576272
2014-01-10,2480.508474576271
2014-01-11,2477.9661016949153
2014-01-12,2475.423728813559
2014-01-13,2472.8813559322034
2014-01-14,2470.3389830508477
2014-01-15,2467.7966101694915
2014-01-16,2465.2542372881358
2014-01-17,2462.7118644067796
2014-01-18,2460.169491525424
2014-01-19,2457.6271186440677
2014-01-20,2455.084745762712
2014-01-21,2452.5423728813557
2014-01-22,2450.0
2014-01-23,2447.4576271186443
2014-01-24,2444.915254237288
2014-01-25,2442.3728813559323
2014-01-26,2439.830508474576
2014-01-27,2437.2881355932204
2014-01-28,2434.7457627118642
2014-01-29,2432.2033898305085
2014-01-30,2429.6610169491523
2014-01-31,2427.1186440677966
2014-02-01,2424.576271186441
2014-02-02,2422.0338983050847
2014-02-03,2419.491525423729
2014-02-04,2416.9491525423728
2014-02-05,2414.406779661017
2014-02-06,2411.8644067796613
2014-02-07,2409.322033898305
2014-02-08,2406.779661016949
2014-02-09,2404.237288135593
2014-02-10,2401.6949152542375
2014-02-11,2399.1525423728813
2014-02-12,2396.6101694915255
2014-02-13,2394.0677966101694
2014-02-14,2391.5254237288136
2014-02-15,2388.983050847458
2014-02-16,2386.4406779661017
2014-02-17,2383.8983050847455
2014-02-18,2381.35593220339
2014-02-19,2378.813559322034
2014-02-20,2376.271186440678
2014-02-21,2373.728813559322
2014-02-22,2371.186440677966
2014-02-23,2368.64406779661
2014-02-24,2366.1016949152545
2014-02-25,2363.5593220338983
2014-02-26,2361.0169491525426
2014-02-27,2358.4745762711864
2014-02-28,2355.9322033898306
2014-03-01,2353.3898305084745
2014-03-02,2350.8474576271187
2014-03-03,2348.3050847457625
2014-03-04,2345.762711864407
2014-03-05,2343.220338983051
2014-03-06,2340.677966101695
2014-03-07,2338.135593220339
2014-03-08,2335.593220338983
2014-03-09,2333.0508474576272
2014-03-10,2330.508474576271
2014-03-11,2327.9661016949153
2014-03-12,2325.423728813559
2014-03-13,2322.8813559322034
2014-03-14,2320.3389830508477
2014-03-15,2317.7966101694915
2014-03-16,2315.2542372881358
2014-03-17,2312.7118644067796
2014-03-18,2310.169491525424
2014-03-19,2307.627118644068
2014-03-20,2305.084745762712
2014-03-21,2302.5423728813557
2014-03-22,2300.0
2014-03-23,2297.4576271186443
2014-03-24,2294.915254237288
2014-03-25,2292.3728813559323
2014-03-26,2289.830508474576
2014-03-27,2287.2881355932204
2014-03-28,2284.7457627118647
2014-03-29,2282.2033898305085
2014-03-30,2279.6610169491523
2014-03-31,2277.1186440677966
2014-04-01,2274.576271186441
2014-04-02,2272.0338983050847
2014-04-03,2269.491525423729
2014-04-04,2266.9491525423728
2014-04-05,2264.406779661017
2014-04-06,2261.8644067796613
2014-04-07,2259.322033898305
2014-04-08,2256.779661016949
2014-04-09,2254.237288135593
2014-04-10,2251.6949152542375
2014-04-11,2249.1525423728813
2014-04-12,2246.6101694915255
2014-04-13,2244.0677966101694
2014-04-14,2241.5254237288136
2014-04-15,2238.983050847458
2014-04-16,2236.4406779661017
2014-04-17,2233.8983050847455
2014-04-18,2231.35593220339
2014-04-19,2228.813559322034
2014-04-20,2226.271186440678
2014-04-21,2223.728813559322
2014-04-22,2221.186440677966
2014-04-23,2218.64406779661
2014-04-24,2216.1016949152545
2014-04-25,2213.5593220338983
2014-04-26,2211.0169491525426
2014-04-27,2208.4745762711864
2014-04-28,2205.9322033898306
2014-04-29,2203.3898305084745
2014-04-30,2200.8474576271187
2014-05-01,2198.3050847457625
2014-05-02,2195.762711864407
2014-05-03,2193.220338983051
2014-05-04,2190.677966101695
2014-05-05,2188.135593220339
2014-05-06,2185.593220338983
2014-05-07,2183.0508474576272
2014-05-08,2180.508474576271
2014-05-09,2177.9661016949153
2014-05-10,2175.423728813559
2014-05-11,2172.8813559322034
2014-05-12,2170.3389830508477
2014-05-13,2167.7966101694915
2014-05-14,2165.2542372881358
2014-05-15,2162.7118644067796
2014-05-16,2160.169491525424
2014-05-17,2157.627118644068
2014-05-18,2155.084745762712
2014-05-19,2152.5423728813557
2014-05-20,2150.0
2014-05-21,2147.4576271186443
2014-05-22,2144.915254237288
2014-05-23,2142.3728813559323
2014-05-24,2139.830508474576
2014-05-25,2137.2881355932204
2014-05-26,2134.7457627118647
2014-05-27,2132.2033898305085
2014-05-28,2129.6610169491523
2014-05-29,2127.1186440677966
2014-05-30,2124.576271186441
2014-05-31,2122.0338983050847
2014-06-01,2119.491525423729
2014-06-02,2116.9491525423728
2014-06-03,2114.406779661017
2014-06-04,2111.8644067796613
2014-06-05,2109.322033898305
2014-06-06,2106.779661016949
2014-06-07,2104.237288135593
2014-06-08,2101.6949152542375
2014-06-09,2099.1525423728813
2014-06-10,2096.6101694915255
2014-06-11,2094.0677966101694
2014-06-12,2091.5254237288136
2014-06-13,2088.983050847458
2014-06-14,2086.4406779661017
2014-06-15,2083.8983050847455
2014-06-16,2081.35593220339
2014-06-17,2078.813559322034
2014-06-18,2076.271186440678
2014-06-19,2073.728813559322
2014-06-20,2071.186440677966
2014-06-21,2068.64406779661
2014-06-22,2066.1016949152545
2014-06-23,2063.5593220338983
2014-06-24,2061.0169491525426
2014-06-25,2058.4745762711864
2014-06-26,2055.9322033898306
2014-06-27,2053.3898305084745
2014-06-28,2050.8474576271187
2014-06-29,2048.3050847457625
2014-06-30,2045.7627118644068
2014-07-01,2043.2203389830509
2014-07-02,2040.677966101695
2014-07-03,2038.1355932203392
2014-07-04,2035.593220338983
2014-07-05,2033.0508474576272
2014-07-06,2030.508474576271
2014-07-07,2027.9661016949153
2014-07-08,2025.4237288135594
2014-07-09,2022.8813559322034
2014-07-10,2020.3389830508474
2014-07-11,2017.7966101694915
2014-07-12,2015.2542372881358
2014-07-13,2012.7118644067796
2014-07-14,2010.1694915254238
2014-07-15,2007.6271186440679
2014-07-16,2005.084745762712
2014-07-17,2002.542372881356
2014-07-18,2000.0
2014-07-19,2000.0
2014-07-20,2000.0
2014-07-21,2000.0
2014-07-22,2000.0
2014-07-23,2000.0
2014-07-24,2000.0
2014-07-25,2000.0
2014-07-26,2000.0
2014-07-27,2000.0
2014-07-28,2000.0
2014-07-29,2000.0
2014-07-30,2000.0
2014-07-31,2000.0
2014-08-01,2000.0
2014-08-02,2000.0
2014-08-03,2000.0
2014-08-04,2000.0
2014-08-05,2000.0
2014-08-06,2000.0
2014-08-07,2000.0
2014-08-08,2000.0
2014-08-09,2000.0
2014-08-10,2000.0
2014-08-11,2000.0
2014-08-12,2000.0
2014-08-13,2000.0
2014-08-14,2000.0
2014-08-15,2100.0
2014-08-16,2200.0
2014-08-17,2300.0
2014-08-18,2400.0
2014-08-19,2500.0
2014-08-20,2050.0
2014-08-21,2050.0
2014-08-22,2050.0
2014-08-23,2057.5
2014-08-24,2065.0
2014-08-25,2072.5
2014-08-26,2080.0
2014-08-27,2080.0
2014-08-28,2104.0
2014-08-29,2128.0
2014-08-30,2152.0
2014-08-31,2176.0
2014-09-01,2200.0
2014-09-02,2070.0
2014-09-03,2080.0
2014-09-04,2090.0
2014-09-05,1700.0
2014-09-06,1694.0
2014-09-07,1688.0
2014-09-08,1682.0
2014-09-09,1676.0
2014-09-10,1670.0
2014-09-11,1664.0
2014-09-12,1658.0
2014-09-13,1652.0
2014-09-14,1646.0
2014-09-15,1640.0
2014-09-16,1500.0
2014-09-17,1666.6666666666667
2014-09-18,1833.3333333333333
2014-09-19,2000.0
2014-09-20,2070.0
2014-09-21,2072.5
2014-09-22,2075.0
2014-09-23,2077.5
2014-09-24,2080.0
2014-09-25,2000.0
2014-09-26,2012.5
2014-09-27,2025.0
2014-09-28,2037.5
2014-09-29,2050.0
2014-09-30,2000.0
2014-10-01,2000.0
2014-10-02,2000.0
2014-10-03,2000.0
2014-10-04,2000.0
2014-10-05,2000.0
2014-10-06,2000.0
2014-10-07,2000.0
2014-10-08,2000.0
2014-10-09,2000.0
2014-10-10,2070.0
2014-10-11,2058.3333333333335
2014-10-12,2046.6666666666667
2014-10-13,2035.0
2014-10-14,2023.3333333333333
2014-10-15,2011.6666666666667
2014-10-16,2000.0
2014-10-17,2200.0
2014-10-18,2050.0
2014-10-19,1915.0
2014-10-20,1780.0
2014-10-21,1811.4285714285713
2014-10-22,1842.857142857143
2014-10-23,1874.2857142857142
2014-10-24,1905.7142857142858
2014-10-25,1937.142857142857
2014-10-26,1968.5714285714284
2014-10-27,2000.0
2014-10-28,2050.0
2014-10-29,2000.0
2014-10-30,2000.0
2014-10-31,2000.0
2014-11-01,2000.0
2014-11-02,1750.0
2014-11-03,1500.0
2014-11-04,1600.0
2014-11-05,1700.0
2014-11-06,1850.0
2014-11-07,2000.0
2014-11-08,1933.3333333333333
2014-11-09,1866.6666666666667
2014-11-10,1800.0
2014-11-11,2200.0
2014-11-12,2000.0
2014-11-13,1600.0
2014-11-14,1700.0
2014-11-15,1800.0
2014-11-16,1900.0
2014-11-17,2000.0
2014-11-18,1900.0
2014-11-19,1800.0
2014-11-20,1600.0
2014-11-21,1600.0
2014-11-22,1733.3333333333333
2014-11-23,1866.6666666666667
2014-11-24,2000.0
2014-11-25,2000.0
2014-11-26,2000.0
2014-11-27,1600.0
